fips,admin2,province_state,country_region,last_update,latitude,longitude,confirmed,deaths,recovered,active,combined_key
16083,Twin Falls,Idaho,US,2020-05-15T02:33:02,42.354,-114.669,298,13,0,285,"Twin Falls, Idaho, US"
48457,Tyler,Texas,US,2020-05-15T02:33:02,30.77,-94.377,7,0,0,7,"Tyler, Texas, US"
54095,Tyler,West Virginia,US,2020-05-15T02:33:02,39.468,-80.888,3,0,0,3,"Tyler, West Virginia, US"
37177,Tyrrell,North Carolina,US,2020-05-15T02:33:02,35.871,-76.171,4,0,0,4,"Tyrrell, North Carolina, US"
56041,Uinta,Wyoming,US,2020-05-15T02:33:02,41.288,-110.548,9,0,0,9,"Uinta, Wyoming, US"
36111,Ulster,New York,US,2020-05-15T02:33:02,41.859,-74.312,1495,64,0,1431,"Ulster, New York, US"
41059,Umatilla,Oregon,US,2020-05-15T02:33:02,45.775,-118.761,88,2,0,86,"Umatilla, Oregon, US"
90001,Unassigned,Alabama,US,2020-05-15T02:33:02,0.0,0.0,0,0,0,0,"Unassigned, Alabama, US"
90002,Unassigned,Alaska,US,2020-05-15T02:33:02,26.335,17.228,4,0,0,4,"Unassigned, Alaska, US"
90004,Unassigned,Arizona,US,2020-05-15T02:33:02,13.194,-59.543,0,1,0,-1,"Unassigned, Arizona, US"
90005,Unassigned,Arkansas,US,2020-05-15T02:33:02,44.46,-93.911,135,0,0,135,"Unassigned, Arkansas, US"
90006,Unassigned,California,US,2020-05-15T02:33:02,31.952,35.233,0,0,0,0,"Unassigned, California, US"
90008,Unassigned,Colorado,US,2020-05-15T02:33:02,40.003,-102.426,71,1,0,70,"Unassigned, Colorado, US"
90009,Unassigned,Connecticut,US,2020-05-15T02:33:02,0.0,0.0,235,3,0,232,"Unassigned, Connecticut, US"
90010,Unassigned,Delaware,US,2020-05-15T02:33:02,31.952,35.233,45,1,0,44,"Unassigned, Delaware, US"
90012,Unassigned,Florida,US,2020-05-15T02:33:02,27.343,-81.341,76,0,0,76,"Unassigned, Florida, US"
90013,Unassigned,Georgia,US,2020-05-15T02:33:02,31.533,-84.217,1363,0,0,1363,"Unassigned, Georgia, US"
90015,Unassigned,Hawaii,US,2020-05-15T02:33:02,13.194,-59.543,0,0,0,0,"Unassigned, Hawaii, US"
90016,Unassigned,Idaho,US,2020-05-15T02:33:02,,,0,0,0,0,"Unassigned, Idaho, US"
90017,Unassigned,Illinois,US,2020-05-15T02:33:02,41.137,-87.862,65,1,0,64,"Unassigned, Illinois, US"
90018,Unassigned,Indiana,US,2020-05-15T02:33:02,0.0,0.0,0,138,0,-138,"Unassigned, Indiana, US"
90019,Unassigned,Iowa,US,2020-05-15T02:33:02,13.194,-59.543,8,0,0,8,"Unassigned, Iowa, US"
90020,Unassigned,Kansas,US,2020-05-15T02:33:02,,,0,0,0,0,"Unassigned, Kansas, US"
90021,Unassigned,Kentucky,US,2020-05-15T02:33:02,31.879,-109.752,31,0,0,31,"Unassigned, Kentucky, US"
90022,Unassigned,Louisiana,US,2020-05-15T02:33:02,29.741,-90.111,65,66,0,-1,"Unassigned, Louisiana, US"
90023,Unassigned,Maine,US,2020-05-15T02:33:02,43.478,-70.711,2,0,0,2,"Unassigned, Maine, US"
90024,Unassigned,Maryland,US,2020-05-15T02:33:02,31.952,35.233,0,95,0,-95,"Unassigned, Maryland, US"
90025,Unassigned,Massachusetts,US,2020-05-15T02:33:02,41.792,-71.109,300,3,0,297,"Unassigned, Massachusetts, US"
90026,Unassigned,Michigan,US,2020-05-15T02:33:02,21.916,95.956,35,1,0,34,"Unassigned, Michigan, US"
90027,Unassigned,Minnesota,US,2020-05-15T02:33:02,0.0,0.0,21,9,0,12,"Unassigned, Minnesota, US"
90028,Unassigned,Mississippi,US,2020-05-15T02:33:02,0.0,0.0,0,0,0,0,"Unassigned, Mississippi, US"
90029,Unassigned,Missouri,US,2020-05-15T02:33:02,0.0,0.0,0,0,0,0,"Unassigned, Missouri, US"
90030,Unassigned,Montana,US,2020-05-15T02:33:02,48.296,-114.052,0,0,0,0,"Unassigned, Montana, US"
90031,Unassigned,Nebraska,US,2020-05-15T02:33:02,31.952,35.233,0,33,0,-33,"Unassigned, Nebraska, US"
90032,Unassigned,Nevada,US,2020-05-15T02:33:02,32.432,-81.025,0,7,0,-7,"Unassigned, Nevada, US"
90033,Unassigned,New Hampshire,US,2020-05-15T02:33:02,0.0,0.0,34,19,0,15,"Unassigned, New Hampshire, US"
90034,Unassigned,New Jersey,US,2020-05-15T02:33:02,46.9,-117.524,253,0,0,253,"Unassigned, New Jersey, US"
90035,Unassigned,New Mexico,US,2020-05-15T02:33:02,,,66,0,0,66,"Unassigned, New Mexico, US"
90036,Unassigned,New York,US,2020-05-15T02:33:02,41.426,-73.75,0,0,0,0,"Unassigned, New York, US"
90037,Unassigned,North Carolina,US,2020-05-15T02:33:02,26.335,17.228,0,0,0,0,"Unassigned, North Carolina, US"
90038,Unassigned,North Dakota,US,2020-05-15T02:33:02,0.0,0.0,0,6,0,-6,"Unassigned, North Dakota, US"
90039,Unassigned,Ohio,US,2020-05-15T02:33:02,-51.796,-59.524,0,0,0,0,"Unassigned, Ohio, US"
90040,Unassigned,Oklahoma,US,2020-05-15T02:33:02,8.461,-11.78,1,0,0,1,"Unassigned, Oklahoma, US"
90041,Unassigned,Oregon,US,2020-05-15T02:33:02,-51.796,-59.524,0,0,0,0,"Unassigned, Oregon, US"
90042,Unassigned,Pennsylvania,US,2020-05-15T02:33:02,0.186,6.613,0,0,0,0,"Unassigned, Pennsylvania, US"
90044,Unassigned,Rhode Island,US,2020-05-15T02:33:02,41.564,-71.266,1227,468,0,759,"Unassigned, Rhode Island, US"
90045,Unassigned,South Carolina,US,2020-05-15T02:33:02,41.271,-111.915,0,0,0,0,"Unassigned, South Carolina, US"
90046,Unassigned,South Dakota,US,2020-05-15T02:33:02,,,0,0,0,0,"Unassigned, South Dakota, US"
90047,Unassigned,Tennessee,US,2020-05-15T02:33:02,0.0,0.0,0,1,0,-1,"Unassigned, Tennessee, US"
90048,Unassigned,Texas,US,2020-05-15T02:33:02,41.271,-111.915,0,0,0,0,"Unassigned, Texas, US"
90049,Unassigned,Utah,US,2020-05-15T02:33:02,-51.796,-59.524,0,0,0,0,"Unassigned, Utah, US"
90050,Unassigned,Vermont,US,2020-05-15T02:33:02,0.0,0.0,4,0,0,4,"Unassigned, Vermont, US"
90051,Unassigned,Virginia,US,2020-05-15T02:33:02,0.0,0.0,0,0,0,0,"Unassigned, Virginia, US"
90053,Unassigned,Washington,US,2020-05-15T02:33:02,44.042,-75.947,110,0,0,110,"Unassigned, Washington, US"
90054,Unassigned,West Virginia,US,2020-05-15T02:33:02,,,0,0,0,0,"Unassigned, West Virginia, US"
90055,Unassigned,Wisconsin,US,2020-05-15T02:33:02,31.952,35.233,0,0,0,0,"Unassigned, Wisconsin, US"
90056,Unassigned,Wyoming,US,2020-05-15T02:33:02,0.186,6.613,0,6,0,-6,"Unassigned, Wyoming, US"
47171,Unicoi,Tennessee,US,2020-05-15T02:33:02,36.109,-82.437,3,0,0,3,"Unicoi, Tennessee, US"
05139,Union,Arkansas,US,2020-05-15T02:33:02,33.169,-92.597,105,4,0,101,"Union, Arkansas, US"
12125,Union,Florida,US,2020-05-15T02:33:02,30.044,-82.375,14,0,0,14,"Union, Florida, US"
13291,Union,Georgia,US,2020-05-15T02:33:02,34.83,-83.99,36,1,0,35,"Union, Georgia, US"
17181,Union,Illinois,US,2020-05-15T02:33:02,37.471,-89.255,113,1,0,112,"Union, Illinois, US"
18161,Union,Indiana,US,2020-05-15T02:33:02,39.626,-84.925,8,0,0,8,"Union, Indiana, US"
19175,Union,Iowa,US,2020-05-15T02:33:02,41.028,-94.242,1,0,0,1,"Union, Iowa, US"
21225,Union,Kentucky,US,2020-05-15T02:33:02,37.662,-87.943,10,0,0,10,"Union, Kentucky, US"
22111,Union,Louisiana,US,2020-05-15T02:33:02,32.831,-92.375,231,11,0,220,"Union, Louisiana, US"
28145,Union,Mississippi,US,2020-05-15T02:33:02,34.492,-89.008,57,4,0,53,"Union, Mississippi, US"
34039,Union,New Jersey,US,2020-05-15T02:33:02,40.658,-74.307,14385,930,0,13455,"Union, New Jersey, US"
35059,Union,New Mexico,US,2020-05-15T02:33:02,36.481,-103.471,3,0,0,3,"Union, New Mexico, US"
37179,Union,North Carolina,US,2020-05-15T02:33:02,34.99,-80.53,320,17,0,303,"Union, North Carolina, US"
39159,Union,Ohio,US,2020-05-15T02:33:02,40.3,-83.372,28,0,0,28,"Union, Ohio, US"
41061,Union,Oregon,US,2020-05-15T02:33:02,45.309,-118.007,4,0,0,4,"Union, Oregon, US"
42119,Union,Pennsylvania,US,2020-05-15T02:33:02,40.962,-77.06,43,1,0,42,"Union, Pennsylvania, US"
45087,Union,South Carolina,US,2020-05-15T02:33:02,34.688,-81.617,31,0,0,31,"Union, South Carolina, US"
46127,Union,South Dakota,US,2020-05-15T02:33:02,42.831,-96.656,57,0,0,57,"Union, South Dakota, US"
47173,Union,Tennessee,US,2020-05-15T02:33:02,36.286,-83.837,4,0,0,4,"Union, Tennessee, US"
48459,Upshur,Texas,US,2020-05-15T02:33:02,32.737,-94.94,17,0,0,17,"Upshur, Texas, US"
54097,Upshur,West Virginia,US,2020-05-15T02:33:02,38.893,-80.237,6,0,0,6,"Upshur, West Virginia, US"
13293,Upson,Georgia,US,2020-05-15T02:33:02,32.879,-84.3,255,27,0,228,"Upson, Georgia, US"
49049,Utah,Utah,US,2020-05-15T02:33:02,40.117,-111.666,1435,11,0,1424,"Utah, Utah, US"
48463,Uvalde,Texas,US,2020-05-15T02:33:02,29.357,-99.762,6,0,0,6,"Uvalde, Texas, US"
48465,Val Verde,Texas,US,2020-05-15T02:33:02,29.891,-101.153,13,0,0,13,"Val Verde, Texas, US"
35061,Valencia,New Mexico,US,2020-05-15T02:33:02,34.717,-106.81,60,1,0,59,"Valencia, New Mexico, US"
16085,Valley,Idaho,US,2020-05-15T02:33:02,44.767,-115.568,2,0,0,2,"Valley, Idaho, US"
31175,Valley,Nebraska,US,2020-05-15T02:33:02,41.567,-98.982,3,0,0,3,"Valley, Nebraska, US"
05141,Van Buren,Arkansas,US,2020-05-15T02:33:02,35.581,-92.513,28,2,0,26,"Van Buren, Arkansas, US"
19177,Van Buren,Iowa,US,2020-05-15T02:33:02,40.753,-91.95,8,0,0,8,"Van Buren, Iowa, US"
26159,Van Buren,Michigan,US,2020-05-15T02:33:02,42.252,-86.019,100,5,0,95,"Van Buren, Michigan, US"
47175,Van Buren,Tennessee,US,2020-05-15T02:33:02,35.699,-85.452,2,0,0,2,"Van Buren, Tennessee, US"
39161,Van Wert,Ohio,US,2020-05-15T02:33:02,40.855,-84.591,3,0,0,3,"Van Wert, Ohio, US"
48467,Van Zandt,Texas,US,2020-05-15T02:33:02,32.565,-95.838,22,1,0,21,"Van Zandt, Texas, US"
37181,Vance,North Carolina,US,2020-05-15T02:33:02,36.369,-78.407,175,16,0,159,"Vance, North Carolina, US"
18163,Vanderburgh,Indiana,US,2020-05-15T02:33:02,38.027,-87.588,195,2,0,193,"Vanderburgh, Indiana, US"
42121,Vego,Pennsylvania,US,2020-05-15T02:33:02,41.403,-79.758,7,0,0,7,"Vego, Pennsylvania, US"
06111,Ventura,California,US,2020-05-15T02:33:02,34.445,-119.091,748,25,0,723,"Ventura, California, US"
17183,Vermilion,Illinois,US,2020-05-15T02:33:02,40.184,-87.734,29,1,0,28,"Vermilion, Illinois, US"
22113,Vermilion,Louisiana,US,2020-05-15T02:33:02,29.835,-92.303,42,2,0,40,"Vermilion, Louisiana, US"
18165,Vermillion,Indiana,US,2020-05-15T02:33:02,39.852,-87.462,7,0,0,7,"Vermillion, Indiana, US"
22115,Vernon,Louisiana,US,2020-05-15T02:33:02,31.109,-93.182,19,2,0,17,"Vernon, Louisiana, US"
29217,Vernon,Missouri,US,2020-05-15T02:33:02,37.846,-94.341,4,0,0,4,"Vernon, Missouri, US"
55123,Vernon,Wisconsin,US,2020-05-15T02:33:02,43.594,-90.832,7,0,0,7,"Vernon, Wisconsin, US"
48469,Victoria,Texas,US,2020-05-15T02:33:02,28.798,-96.968,154,6,0,148,"Victoria, Texas, US"
18167,Vigo,Indiana,US,2020-05-15T02:33:02,39.429,-87.392,98,6,0,92,"Vigo, Indiana, US"
55125,Vilas,Wisconsin,US,2020-05-15T02:33:02,46.055,-89.517,4,0,0,4,"Vilas, Wisconsin, US"
39163,Vinton,Ohio,US,2020-05-15T02:33:02,39.252,-82.483,15,0,0,15,"Vinton, Ohio, US"
51810,Virginia Beach,Virginia,US,2020-05-15T02:33:02,36.733,-76.046,528,19,0,509,"Virginia Beach, Virginia, US"
12127,Volusia,Florida,US,2020-05-15T02:33:02,29.028,-81.076,576,30,0,546,"Volusia, Florida, US"
17185,Wabash,Illinois,US,2020-05-15T02:33:02,38.443,-87.849,1,0,0,1,"Wabash, Illinois, US"
18169,Wabash,Indiana,US,2020-05-15T02:33:02,40.847,-85.793,68,2,0,66,"Wabash, Indiana, US"
27157,Wabasha,Minnesota,US,2020-05-15T02:33:02,44.284,-92.231,16,0,0,16,"Wabasha, Minnesota, US"
20197,Wabaunsee,Kansas,US,2020-05-15T02:33:02,38.955,-96.204,27,0,0,27,"Wabaunsee, Kansas, US"
27159,Wadena,Minnesota,US,2020-05-15T02:33:02,46.586,-94.97,4,0,0,4,"Wadena, Minnesota, US"
40145,Wagoner,Oklahoma,US,2020-05-15T02:33:02,35.96,-95.519,131,17,0,114,"Wagoner, Oklahoma, US"
53069,Wahkiakum,Washington,US,2020-05-15T02:33:02,46.292,-123.425,4,0,0,4,"Wahkiakum, Washington, US"
37183,Wake,North Carolina,US,2020-05-15T02:33:02,35.803,-78.566,1132,28,0,1104,"Wake, North Carolina, US"
12129,Wakulla,Florida,US,2020-05-15T02:33:02,30.165,-84.399,31,1,0,30,"Wakulla, Florida, US"
23027,Waldo,Maine,US,2020-05-15T02:33:02,44.486,-69.121,50,14,0,36,"Waldo, Maine, US"
01127,Walker,Alabama,US,2020-05-15T02:33:02,33.803,-87.3,116,0,0,116,"Walker, Alabama, US"
13295,Walker,Georgia,US,2020-05-15T02:33:02,34.734,-85.302,74,0,0,74,"Walker, Georgia, US"
48471,Walker,Texas,US,2020-05-15T02:33:02,30.739,-95.574,374,19,0,355,"Walker, Texas, US"
53071,Walla Walla,Washington,US,2020-05-15T02:33:02,46.23,-118.478,105,2,0,103,"Walla Walla, Washington, US"
48473,Waller,Texas,US,2020-05-15T02:33:02,30.011,-95.99,37,0,0,37,"Waller, Texas, US"
41063,Wallowa,Oregon,US,2020-05-15T02:33:02,45.579,-117.184,1,0,0,1,"Wallowa, Oregon, US"
38099,Walsh,North Dakota,US,2020-05-15T02:33:02,48.369,-97.726,9,0,0,9,"Walsh, North Dakota, US"
28147,Walthall,Mississippi,US,2020-05-15T02:33:02,31.15,-90.104,42,0,0,42,"Walthall, Mississippi, US"
12131,Walton,Florida,US,2020-05-15T02:33:02,30.642,-86.169,73,2,0,71,"Walton, Florida, US"
13297,Walton,Georgia,US,2020-05-15T02:33:02,33.78,-83.736,158,7,0,151,"Walton, Georgia, US"
46129,Walworth,South Dakota,US,2020-05-15T02:33:02,45.43,-100.031,5,0,0,5,"Walworth, South Dakota, US"
55127,Walworth,Wisconsin,US,2020-05-15T02:33:02,42.669,-88.542,251,11,0,240,"Walworth, Wisconsin, US"
19179,Wapello,Iowa,US,2020-05-15T02:33:02,41.031,-92.41,328,2,0,326,"Wapello, Iowa, US"
38101,Ward,North Dakota,US,2020-05-15T02:33:02,48.224,-101.544,28,1,0,27,"Ward, North Dakota, US"
13299,Ware,Georgia,US,2020-05-15T02:33:02,31.054,-82.422,169,12,0,157,"Ware, Georgia, US"
13301,Warren,Georgia,US,2020-05-15T02:33:02,33.411,-82.678,16,0,0,16,"Warren, Georgia, US"
17187,Warren,Illinois,US,2020-05-15T02:33:02,40.849,-90.615,105,0,0,105,"Warren, Illinois, US"
18171,Warren,Indiana,US,2020-05-15T02:33:02,40.347,-87.356,12,1,0,11,"Warren, Indiana, US"
19181,Warren,Iowa,US,2020-05-15T02:33:02,41.336,-93.56,53,0,0,53,"Warren, Iowa, US"
21227,Warren,Kentucky,US,2020-05-15T02:33:02,36.999,-86.427,730,2,0,728,"Warren, Kentucky, US"
28149,Warren,Mississippi,US,2020-05-15T02:33:02,32.358,-90.834,127,3,0,124,"Warren, Mississippi, US"
29219,Warren,Missouri,US,2020-05-15T02:33:02,38.765,-91.161,28,0,0,28,"Warren, Missouri, US"
34041,Warren,New Jersey,US,2020-05-15T02:33:02,40.86,-74.996,1068,115,0,953,"Warren, New Jersey, US"
36113,Warren,New York,US,2020-05-15T02:33:02,43.562,-73.843,227,0,0,227,"Warren, New York, US"
37185,Warren,North Carolina,US,2020-05-15T02:33:02,36.397,-78.107,25,0,0,25,"Warren, North Carolina, US"
39165,Warren,Ohio,US,2020-05-15T02:33:02,39.426,-84.166,252,13,0,239,"Warren, Ohio, US"
42123,Warren,Pennsylvania,US,2020-05-15T02:33:02,41.813,-79.27,2,0,0,2,"Warren, Pennsylvania, US"
47177,Warren,Tennessee,US,2020-05-15T02:33:02,35.673,-85.78,14,0,0,14,"Warren, Tennessee, US"
51187,Warren,Virginia,US,2020-05-15T02:33:02,38.908,-78.203,90,2,0,88,"Warren, Virginia, US"
18173,Warrick,Indiana,US,2020-05-15T02:33:02,38.089,-87.272,140,21,0,119,"Warrick, Indiana, US"
49051,Wasatch,Utah,US,2020-05-15T02:33:02,40.331,-111.169,188,1,0,187,"Wasatch, Utah, US"
41065,Wasco,Oregon,US,2020-05-15T02:33:02,45.163,-121.167,16,1,0,15,"Wasco, Oregon, US"
27161,Waseca,Minnesota,US,2020-05-15T02:33:02,44.022,-93.587,18,0,0,18,"Waseca, Minnesota, US"
56043,Washakie,Wyoming,US,2020-05-15T02:33:02,43.905,-107.68,8,0,0,8,"Washakie, Wyoming, US"
55129,Washburn,Wisconsin,US,2020-05-15T02:33:02,45.898,-91.791,1,0,0,1,"Washburn, Wisconsin, US"
01129,Washington,Alabama,US,2020-05-15T02:33:02,31.409,-88.207,59,5,0,54,"Washington, Alabama, US"
05143,Washington,Arkansas,US,2020-05-15T02:33:02,35.977,-94.218,126,5,0,121,"Washington, Arkansas, US"
08121,Washington,Colorado,US,2020-05-15T02:33:02,39.97,-103.203,9,0,0,9,"Washington, Colorado, US"
12133,Washington,Florida,US,2020-05-15T02:33:02,30.614,-85.66,12,0,0,12,"Washington, Florida, US"
13303,Washington,Georgia,US,2020-05-15T02:33:02,32.967,-82.794,63,1,0,62,"Washington, Georgia, US"
16087,Washington,Idaho,US,2020-05-15T02:33:02,44.453,-116.785,13,0,0,13,"Washington, Idaho, US"
17189,Washington,Illinois,US,2020-05-15T02:33:02,38.353,-89.41,17,0,0,17,"Washington, Illinois, US"
18175,Washington,Indiana,US,2020-05-15T02:33:02,38.602,-86.105,50,1,0,49,"Washington, Indiana, US"
19183,Washington,Iowa,US,2020-05-15T02:33:02,41.336,-91.717,163,8,0,155,"Washington, Iowa, US"
20201,Washington,Kansas,US,2020-05-15T02:33:02,39.784,-97.088,0,0,0,0,"Washington, Kansas, US"
21229,Washington,Kentucky,US,2020-05-15T02:33:02,37.756,-85.174,5,0,0,5,"Washington, Kentucky, US"
22117,Washington,Louisiana,US,2020-05-15T02:33:02,30.853,-90.039,356,29,0,327,"Washington, Louisiana, US"
23029,Washington,Maine,US,2020-05-15T02:33:02,45.016,-67.628,2,0,0,2,"Washington, Maine, US"
24043,Washington,Maryland,US,2020-05-15T02:33:02,39.608,-77.82,305,9,0,296,"Washington, Maryland, US"
27163,Washington,Minnesota,US,2020-05-15T02:33:02,45.039,-92.884,282,18,0,264,"Washington, Minnesota, US"
28151,Washington,Mississippi,US,2020-05-15T02:33:02,33.284,-90.942,92,4,0,88,"Washington, Mississippi, US"
29221,Washington,Missouri,US,2020-05-15T02:33:02,37.961,-90.879,9,1,0,8,"Washington, Missouri, US"
31177,Washington,Nebraska,US,2020-05-15T02:33:02,41.528,-96.22,24,1,0,23,"Washington, Nebraska, US"
36115,Washington,New York,US,2020-05-15T02:33:02,43.312,-73.43,215,13,0,202,"Washington, New York, US"
37187,Washington,North Carolina,US,2020-05-15T02:33:02,35.838,-76.573,26,3,0,23,"Washington, North Carolina, US"
39167,Washington,Ohio,US,2020-05-15T02:33:02,39.457,-81.491,116,17,0,99,"Washington, Ohio, US"
40147,Washington,Oklahoma,US,2020-05-15T02:33:02,36.714,-95.905,301,29,0,272,"Washington, Oklahoma, US"
41067,Washington,Oregon,US,2020-05-15T02:33:02,45.547,-123.139,616,15,0,601,"Washington, Oregon, US"
42125,Washington,Pennsylvania,US,2020-05-15T02:33:02,40.192,-80.246,129,4,0,125,"Washington, Pennsylvania, US"
44009,Washington,Rhode Island,US,2020-05-15T02:33:02,41.46,-71.614,425,0,0,425,"Washington, Rhode Island, US"
47179,Washington,Tennessee,US,2020-05-15T02:33:02,36.295,-82.495,66,0,0,66,"Washington, Tennessee, US"
48477,Washington,Texas,US,2020-05-15T02:33:02,30.215,-96.409,175,22,0,153,"Washington, Texas, US"
50023,Washington,Vermont,US,2020-05-15T02:33:02,44.273,-72.616,38,1,0,37,"Washington, Vermont, US"
51191,Washington,Virginia,US,2020-05-15T02:33:02,36.723,-81.957,49,3,0,46,"Washington, Virginia, US"
55131,Washington,Wisconsin,US,2020-05-15T02:33:02,43.369,-88.23,125,4,0,121,"Washington, Wisconsin, US"
40149,Washita,Oklahoma,US,2020-05-15T02:33:02,35.291,-98.992,1,0,0,1,"Washita, Oklahoma, US"
32031,Washoe,Nevada,US,2020-05-15T02:33:02,40.561,-119.603,1154,45,0,1109,"Washoe, Nevada, US"
26161,Washtenaw,Michigan,US,2020-05-15T02:33:02,42.253,-83.839,1231,86,0,1145,"Washtenaw, Michigan, US"
37189,Watauga,North Carolina,US,2020-05-15T02:33:02,36.231,-81.7,9,0,0,9,"Watauga, North Carolina, US"
27165,Watonwan,Minnesota,US,2020-05-15T02:33:02,43.978,-94.614,32,0,0,32,"Watonwan, Minnesota, US"
55133,Waukesha,Wisconsin,US,2020-05-15T02:33:02,43.018,-88.304,444,23,0,421,"Waukesha, Wisconsin, US"
55135,Waupaca,Wisconsin,US,2020-05-15T02:33:02,44.471,-88.965,15,1,0,14,"Waupaca, Wisconsin, US"
55137,Waushara,Wisconsin,US,2020-05-15T02:33:02,44.113,-89.243,4,0,0,4,"Waushara, Wisconsin, US"
13305,Wayne,Georgia,US,2020-05-15T02:33:02,31.552,-81.919,14,0,0,14,"Wayne, Georgia, US"
17191,Wayne,Illinois,US,2020-05-15T02:33:02,38.43,-88.426,11,1,0,10,"Wayne, Illinois, US"
18177,Wayne,Indiana,US,2020-05-15T02:33:02,39.863,-85.01,58,5,0,53,"Wayne, Indiana, US"
19185,Wayne,Iowa,US,2020-05-15T02:33:02,40.74,-93.328,1,0,0,1,"Wayne, Iowa, US"
21231,Wayne,Kentucky,US,2020-05-15T02:33:02,36.803,-84.825,8,0,0,8,"Wayne, Kentucky, US"
26163,Wayne,Michigan,US,2020-05-15T02:33:02,42.281,-83.281,18770,2183,0,16587,"Wayne, Michigan, US"
28153,Wayne,Mississippi,US,2020-05-15T02:33:02,31.641,-88.696,32,0,0,32,"Wayne, Mississippi, US"
31179,Wayne,Nebraska,US,2020-05-15T02:33:02,42.209,-97.119,3,0,0,3,"Wayne, Nebraska, US"
36117,Wayne,New York,US,2020-05-15T02:33:02,43.155,-77.03,89,2,0,87,"Wayne, New York, US"
37191,Wayne,North Carolina,US,2020-05-15T02:33:02,35.364,-78.0,775,14,0,761,"Wayne, North Carolina, US"
39169,Wayne,Ohio,US,2020-05-15T02:33:02,40.829,-81.888,194,48,0,146,"Wayne, Ohio, US"
42127,Wayne,Pennsylvania,US,2020-05-15T02:33:02,41.674,-75.248,107,5,0,102,"Wayne, Pennsylvania, US"
47181,Wayne,Tennessee,US,2020-05-15T02:33:02,35.239,-87.786,3,0,0,3,"Wayne, Tennessee, US"
54099,Wayne,West Virginia,US,2020-05-15T02:33:02,38.149,-82.423,93,7,0,86,"Wayne, West Virginia, US"
51820,Waynesboro,Virginia,US,2020-05-15T02:33:02,38.065,-78.903,21,0,0,21,"Waynesboro, Virginia, US"
47183,Weakley,Tennessee,US,2020-05-15T02:33:02,36.299,-88.72,24,0,0,24,"Weakley, Tennessee, US"
48479,Webb,Texas,US,2020-05-15T02:33:02,27.761,-99.332,445,17,0,428,"Webb, Texas, US"
,Weber-Morgan,Utah,US,2020-05-15T02:33:02,41.271,-111.915,214,3,0,211,"Weber-Morgan, Utah, US"
13307,Webster,Georgia,US,2020-05-15T02:33:02,32.041,-84.547,11,1,0,10,"Webster, Georgia, US"
19187,Webster,Iowa,US,2020-05-15T02:33:02,42.429,-94.18,13,1,0,12,"Webster, Iowa, US"
21233,Webster,Kentucky,US,2020-05-15T02:33:02,37.522,-87.68,31,0,0,31,"Webster, Kentucky, US"
22119,Webster,Louisiana,US,2020-05-15T02:33:02,32.708,-93.331,112,5,0,107,"Webster, Louisiana, US"
28155,Webster,Mississippi,US,2020-05-15T02:33:02,33.613,-89.284,22,1,0,21,"Webster, Mississippi, US"
29225,Webster,Missouri,US,2020-05-15T02:33:02,37.281,-92.876,16,0,0,16,"Webster, Missouri, US"
31181,Webster,Nebraska,US,2020-05-15T02:33:02,40.176,-98.5,5,0,0,5,"Webster, Nebraska, US"
08123,Weld,Colorado,US,2020-05-15T02:33:02,40.555,-104.393,2232,119,0,2113,"Weld, Colorado, US"
18179,Wells,Indiana,US,2020-05-15T02:33:02,40.729,-85.221,13,0,0,13,"Wells, Indiana, US"
38103,Wells,North Dakota,US,2020-05-15T02:33:02,47.586,-99.659,2,0,0,2,"Wells, North Dakota, US"
22121,West Baton Rouge,Louisiana,US,2020-05-15T02:33:02,30.461,-91.31,150,30,0,120,"West Baton Rouge, Louisiana, US"
22123,West Carroll,Louisiana,US,2020-05-15T02:33:02,32.786,-91.461,6,0,0,6,"West Carroll, Louisiana, US"
22125,West Feliciana,Louisiana,US,2020-05-15T02:33:02,30.879,-91.415,181,7,0,174,"West Feliciana, Louisiana, US"
36119,Westchester,New York,US,2020-05-15T02:33:02,41.122,-73.795,31792,1256,0,30536,"Westchester, New York, US"
42129,Westmoreland,Pennsylvania,US,2020-05-15T02:33:02,40.314,-79.466,422,32,0,390,"Westmoreland, Pennsylvania, US"
51193,Westmoreland,Virginia,US,2020-05-15T02:33:02,38.11,-76.802,42,0,0,42,"Westmoreland, Virginia, US"
54103,Wetzel,West Virginia,US,2020-05-15T02:33:02,39.607,-80.64,6,0,0,6,"Wetzel, West Virginia, US"
26165,Wexford,Michigan,US,2020-05-15T02:33:02,44.339,-85.577,11,2,0,9,"Wexford, Michigan, US"
48481,Wharton,Texas,US,2020-05-15T02:33:02,29.278,-96.223,42,0,0,42,"Wharton, Texas, US"
53073,Whatcom,Washington,US,2020-05-15T02:33:02,48.822,-121.749,343,35,0,308,"Whatcom, Washington, US"
30107,Wheatland,Montana,US,2020-05-15T02:33:02,46.467,-109.846,1,0,0,1,"Wheatland, Montana, US"
13309,Wheeler,Georgia,US,2020-05-15T02:33:02,32.12,-82.726,9,0,0,9,"Wheeler, Georgia, US"
48483,Wheeler,Texas,US,2020-05-15T02:33:02,35.401,-100.27,14,0,0,14,"Wheeler, Texas, US"
05145,White,Arkansas,US,2020-05-15T02:33:02,35.257,-91.749,36,1,0,35,"White, Arkansas, US"
13311,White,Georgia,US,2020-05-15T02:33:02,34.646,-83.749,88,2,0,86,"White, Georgia, US"
17193,White,Illinois,US,2020-05-15T02:33:02,38.087,-88.177,2,0,0,2,"White, Illinois, US"
